DateTime;MQMAXP6 
28/07/2015; 150,22 
29/07/2015; 150,67 
30/07/2015; 150,44 
31/07/2015; 151,20 
03/08/2015; 150,49 
04/08/2015; 149,75 
05/08/2015; 149,34 
06/08/2015; 149,32 
07/08/2015; 149,66 
10/08/2015; 150,75 
11/08/2015; 151,01 
12/08/2015; 151,50 
13/08/2015; 150,66 
14/08/2015; 150,72 
17/08/2015; 151,14 
18/08/2015; 150,65 
19/08/2015; 151,33 
20/08/2015; 151,38 
21/08/2015; 149,97 
24/08/2015; 147,11 
25/08/2015; 145,78 
26/08/2015; 145,45 
27/08/2015; 146,34 
28/08/2015; 146,91 
31/08/2015; 146,74 
01/09/2015; 146,14 
02/09/2015; 146,00 
03/09/2015; 145,77 
04/09/2015; 145,56 
08/09/2015; 145,55 
09/09/2015; 145,05 
10/09/2015; 145,28 
11/09/2015; 145,59 
14/09/2015; 145,32 
15/09/2015; 144,67 
16/09/2015; 145,40 
17/09/2015; 146,65 
18/09/2015; 146,93 
21/09/2015; 146,25 
22/09/2015; 145,92 
23/09/2015; 145,99 
24/09/2015; 146,79 
25/09/2015; 146,03 
28/09/2015; 144,98 
29/09/2015; 145,09 
30/09/2015; 145,30 
01/10/2015; 145,61 
02/10/2015; 147,21 
05/10/2015; 147,26 
06/10/2015; 147,67 
07/10/2015; 147,77 
08/10/2015; 147,77 
09/10/2015; 148,04 
12/10/2015; 148,34 
13/10/2015; 148,29 
14/10/2015; 149,07 
15/10/2015; 149,12 
16/10/2015; 148,75 
19/10/2015; 148,45 
20/10/2015; 148,50 
21/10/2015; 148,10 
22/10/2015; 148,94 
23/10/2015; 149,04 
26/10/2015; 148,92 
27/10/2015; 149,19 
28/10/2015; 148,64 
29/10/2015; 147,95 
30/10/2015; 148,01 
02/11/2015; 148,07 
03/11/2015; 147,39 
04/11/2015; 146,76 
05/11/2015; 146,25 
06/11/2015; 145,22 
09/11/2015; 144,97 
10/11/2015; 144,94 
11/11/2015; 144,69 
12/11/2015; 144,22 
13/11/2015; 143,90 
16/11/2015; 144,37 
17/11/2015; 144,06 
18/11/2015; 144,76 
19/11/2015; 145,61 
20/11/2015; 145,65 
23/11/2015; 145,46 
24/11/2015; 145,88 
25/11/2015; 145,63 
27/11/2015; 145,29 
30/11/2015; 145,34 
01/12/2015; 146,34 
02/12/2015; 144,85 
03/12/2015; 143,94 
04/12/2015; 145,44 
07/12/2015; 144,83 
08/12/2015; 144,73 
09/12/2015; 144,35 
10/12/2015; 144,20 
11/12/2015; 144,15 
14/12/2015; 143,28 
15/12/2015; 143,41 
16/12/2015; 143,87 
17/12/2015; 143,15 
18/12/2015; 143,33 
21/12/2015; 143,66 
22/12/2015; 143,62 
23/12/2015; 143,97 
24/12/2015; 144,32 
28/12/2015; 144,05 
29/12/2015; 143,90 
30/12/2015; 143,58 
31/12/2015; 143,48 
04/01/2016; 143,98 
05/01/2016; 144,05 
06/01/2016; 144,54 
07/01/2016; 144,14 
08/01/2016; 143,73 
11/01/2016; 142,71 
12/01/2016; 143,15 
13/01/2016; 142,83 
14/01/2016; 142,64 
15/01/2016; 142,42 
19/01/2016; 142,28 
20/01/2016; 142,50 
21/01/2016; 142,16 
22/01/2016; 142,80 
25/01/2016; 143,04 
26/01/2016; 144,28 
27/01/2016; 144,52 
28/01/2016; 144,56 
29/01/2016; 145,94 
01/02/2016; 146,05 
02/02/2016; 146,03 
03/02/2016; 146,70 
04/02/2016; 147,23 
05/02/2016; 146,97 
08/02/2016; 147,19 
09/02/2016; 146,79 
10/02/2016; 147,60 
11/02/2016; 149,24 
12/02/2016; 149,06 
16/02/2016; 148,22 
17/02/2016; 148,58 
18/02/2016; 149,40 
19/02/2016; 149,34 
22/02/2016; 149,62 
23/02/2016; 150,03 
24/02/2016; 150,56 
25/02/2016; 151,56 
26/02/2016; 150,94 
29/02/2016; 151,47 
01/03/2016; 151,60 
02/03/2016; 152,19 
03/03/2016; 153,03 
04/03/2016; 152,67 
07/03/2016; 152,31 
08/03/2016; 152,36 
09/03/2016; 152,20 
10/03/2016; 152,26 
11/03/2016; 152,21 
14/03/2016; 151,60 
15/03/2016; 151,28 
16/03/2016; 153,71 
17/03/2016; 154,16 
18/03/2016; 154,43 
21/03/2016; 154,33 
22/03/2016; 154,16 
23/03/2016; 153,45 
24/03/2016; 153,15 
28/03/2016; 153,34 
29/03/2016; 155,19 
30/03/2016; 155,03 
31/03/2016; 155,13 
01/04/2016; 155,27 
04/04/2016; 155,09 
05/04/2016; 155,13 
06/04/2016; 155,17 
07/04/2016; 155,39 
08/04/2016; 155,27 
11/04/2016; 155,31 
12/04/2016; 155,27 
13/04/2016; 155,47 
14/04/2016; 154,78 
15/04/2016; 155,34 
18/04/2016; 155,58 
19/04/2016; 156,39 
20/04/2016; 155,80 
21/04/2016; 155,54 
22/04/2016; 155,08 
25/04/2016; 154,96 
26/04/2016; 155,10 
27/04/2016; 155,99 
28/04/2016; 156,77 
29/04/2016; 157,10 
02/05/2016; 157,06 
03/05/2016; 156,55 
04/05/2016; 156,17 
05/05/2016; 156,50 
06/05/2016; 156,59 
09/05/2016; 155,97 
10/05/2016; 157,16 
11/05/2016; 156,89 
12/05/2016; 156,56 
13/05/2016; 156,56 
16/05/2016; 156,96 
17/05/2016; 156,67 
18/05/2016; 154,88 
19/05/2016; 154,57 
20/05/2016; 154,77 
23/05/2016; 154,66 
24/05/2016; 154,59 
25/05/2016; 154,92 
26/05/2016; 155,16 
27/05/2016; 154,91 
31/05/2016; 154,76 
01/06/2016; 154,62 
02/06/2016; 155,15 
03/06/2016; 156,96 
06/06/2016; 157,42 
07/06/2016; 157,76 
08/06/2016; 158,67 
09/06/2016; 158,81 
10/06/2016; 158,41 
13/06/2016; 158,04 
14/06/2016; 157,67 
15/06/2016; 158,41 
16/06/2016; 157,97 
17/06/2016; 157,82 
20/06/2016; 157,65 
21/06/2016; 156,77 
22/06/2016; 157,02 
23/06/2016; 157,68 
24/06/2016; 157,74 
27/06/2016; 157,29 
28/06/2016; 158,22 
29/06/2016; 158,94 
30/06/2016; 159,86 
01/07/2016; 161,29 
05/07/2016; 161,51 
06/07/2016; 162,07 
07/07/2016; 161,73 
08/07/2016; 162,58 
11/07/2016; 161,89 
12/07/2016; 161,31 
13/07/2016; 161,77 
14/07/2016; 161,47 
15/07/2016; 161,21 
18/07/2016; 161,26 
19/07/2016; 161,27 
20/07/2016; 160,77 
21/07/2016; 161,16 
22/07/2016; 160,99 
25/07/2016; 160,38 
26/07/2016; 160,76 
27/07/2016; 161,74 
28/07/2016; 161,88 
29/07/2016; 162,56 
01/08/2016; 161,63 
02/08/2016; 160,95 
03/08/2016; 161,27 
04/08/2016; 161,87 
05/08/2016; 161,37 
08/08/2016; 161,38 
09/08/2016; 161,84 
10/08/2016; 161,90 
11/08/2016; 161,58 
12/08/2016; 161,77 
15/08/2016; 161,74 
16/08/2016; 161,43 
17/08/2016; 161,97 
18/08/2016; 162,56 
19/08/2016; 161,84 
22/08/2016; 162,04 
23/08/2016; 162,36 
24/08/2016; 161,28 
25/08/2016; 161,11 
26/08/2016; 160,40 
29/08/2016; 161,32 
30/08/2016; 160,64 
31/08/2016; 160,38 
01/09/2016; 160,52 
02/09/2016; 161,13 
06/09/2016; 162,72 
07/09/2016; 162,74 
08/09/2016; 162,02 
09/09/2016; 159,35 
12/09/2016; 160,29 
13/09/2016; 159,32 
14/09/2016; 159,54 
15/09/2016; 159,60 
16/09/2016; 159,50 
19/09/2016; 159,46 
20/09/2016; 159,48 
21/09/2016; 160,79 
22/09/2016; 161,58 
23/09/2016; 161,66 
26/09/2016; 161,42 
27/09/2016; 161,43 
28/09/2016; 161,58 
29/09/2016; 161,21 
30/09/2016; 161,34 
03/10/2016; 161,06 
04/10/2016; 158,93 
05/10/2016; 158,85 
06/10/2016; 158,71 
07/10/2016; 158,58 
10/10/2016; 158,72 
11/10/2016; 158,03 
12/10/2016; 158,09 
13/10/2016; 158,20 
14/10/2016; 157,96 
17/10/2016; 158,40 
18/10/2016; 158,90 
19/10/2016; 159,34 
20/10/2016; 158,99 
21/10/2016; 159,16 
24/10/2016; 159,08 
25/10/2016; 159,37 
26/10/2016; 158,95 
27/10/2016; 158,35 
28/10/2016; 158,52 
31/10/2016; 158,85 
01/11/2016; 158,73 
02/11/2016; 158,76 
03/11/2016; 158,36 
04/11/2016; 158,68 
07/11/2016; 159,05 
08/11/2016; 158,89 
09/11/2016; 158,15 
10/11/2016; 157,32 
11/11/2016; 155,65 
14/11/2016; 154,21 
15/11/2016; 154,98 
16/11/2016; 155,00 
17/11/2016; 154,89 
18/11/2016; 154,32 
21/11/2016; 155,09 
22/11/2016; 155,27 
23/11/2016; 154,24 
25/11/2016; 154,02 
28/11/2016; 154,27 
29/11/2016; 154,32 
30/11/2016; 153,81 
01/12/2016; 153,12 
02/12/2016; 153,39 
05/12/2016; 153,71 
06/12/2016; 154,10 
07/12/2016; 155,09 
08/12/2016; 155,02 
09/12/2016; 154,37 
12/12/2016; 154,42 
13/12/2016; 154,60 
14/12/2016; 152,57 
15/12/2016; 151,44 
16/12/2016; 151,43 
19/12/2016; 151,97 
20/12/2016; 152,01 
21/12/2016; 152,09 
22/12/2016; 152,19 
23/12/2016; 152,47 
27/12/2016; 152,76 
28/12/2016; 152,63 
29/12/2016; 153,22 
30/12/2016; 153,09 
03/01/2017; 153,92 
04/01/2017; 154,65 
05/01/2017; 155,54 
06/01/2017; 155,03 
09/01/2017; 155,27 
10/01/2017; 155,49 
11/01/2017; 156,10 
12/01/2017; 156,17 
13/01/2017; 156,22 
17/01/2017; 156,87 
18/01/2017; 156,13 
19/01/2017; 155,75 
20/01/2017; 156,12 
23/01/2017; 156,61 
24/01/2017; 156,70 
25/01/2017; 156,65 
26/01/2017; 156,34 
27/01/2017; 156,52 
30/01/2017; 156,20 
31/01/2017; 157,08 
01/02/2017; 156,69 
02/02/2017; 156,99 
03/02/2017; 157,49 
06/02/2017; 158,24 
07/02/2017; 158,09 
08/02/2017; 158,77 
09/02/2017; 158,64 
10/02/2017; 159,16 
13/02/2017; 159,06 
14/02/2017; 159,07 
15/02/2017; 159,82 
16/02/2017; 159,99 
17/02/2017; 160,27 
21/02/2017; 160,69 
22/02/2017; 160,94 
23/02/2017; 161,71 
24/02/2017; 162,50 
27/02/2017; 162,00 
28/02/2017; 161,83 
01/03/2017; 162,04 
02/03/2017; 160,55 
03/03/2017; 160,86 
06/03/2017; 160,21 
07/03/2017; 159,40 
08/03/2017; 158,44 
09/03/2017; 157,96 
10/03/2017; 158,47 
13/03/2017; 158,24 
14/03/2017; 157,67 
15/03/2017; 160,16 
16/03/2017; 160,14 
17/03/2017; 160,21 
20/03/2017; 160,39 
21/03/2017; 160,05 
22/03/2017; 160,38 
23/03/2017; 160,18 
24/03/2017; 160,46 
27/03/2017; 160,79 
28/03/2017; 160,71 
29/03/2017; 161,12 
30/03/2017; 160,73 
31/03/2017; 160,98 
03/04/2017; 161,31 
04/04/2017; 161,34 
05/04/2017; 161,34 
06/04/2017; 161,29 
07/04/2017; 160,89 
10/04/2017; 160,98 
11/04/2017; 161,92 
12/04/2017; 162,42 
13/04/2017; 162,29 
17/04/2017; 162,58 
18/04/2017; 162,86 
19/04/2017; 161,98 
20/04/2017; 162,56 
21/04/2017; 162,28 
24/04/2017; 162,63 
25/04/2017; 162,26 
26/04/2017; 162,78 
27/04/2017; 162,76 
28/04/2017; 162,99 
01/05/2017; 162,07 
02/05/2017; 162,08 
03/05/2017; 160,96 
04/05/2017; 160,00 
05/05/2017; 160,46 
08/05/2017; 159,80 
09/05/2017; 159,33 
10/05/2017; 159,51 
11/05/2017; 159,92 
12/05/2017; 160,13 
15/05/2017; 160,33 
16/05/2017; 160,55 
17/05/2017; 160,84 
18/05/2017; 160,94 
19/05/2017; 161,86 
22/05/2017; 162,16 
23/05/2017; 161,75 
24/05/2017; 162,18 
25/05/2017; 162,20 
26/05/2017; 162,97 
30/05/2017; 163,04 
31/05/2017; 163,25 
01/06/2017; 163,65 
02/06/2017; 164,82 
05/06/2017; 164,41 
06/06/2017; 164,95 
07/06/2017; 164,45 
08/06/2017; 164,00 
09/06/2017; 163,31 
12/06/2017; 162,90 
13/06/2017; 163,53 
14/06/2017; 163,19 
15/06/2017; 162,15 
16/06/2017; 162,19 
19/06/2017; 162,26 
20/06/2017; 161,77 
21/06/2017; 162,11 
22/06/2017; 162,70 
23/06/2017; 163,11 
26/06/2017; 162,86 
27/06/2017; 161,84 
28/06/2017; 162,62 
29/06/2017; 161,19 
30/06/2017; 160,97 
03/07/2017; 159,91 
05/07/2017; 160,41 
06/07/2017; 159,54 
07/07/2017; 159,11 
10/07/2017; 159,16 
11/07/2017; 159,55 
12/07/2017; 160,51 
13/07/2017; 160,47 
14/07/2017; 161,09 
17/07/2017; 161,53 
18/07/2017; 162,23 
19/07/2017; 162,64 
20/07/2017; 162,42 
21/07/2017; 162,97 
24/07/2017; 162,95 
25/07/2017; 162,43 
26/07/2017; 163,24 
27/07/2017; 163,03 
28/07/2017; 163,63 
31/07/2017; 163,59 
01/08/2017; 163,75 
02/08/2017; 163,60 
03/08/2017; 163,88 
04/08/2017; 163,42 
07/08/2017; 163,63 
08/08/2017; 163,67 
09/08/2017; 164,52 
10/08/2017; 164,10 
11/08/2017; 164,35 
14/08/2017; 164,02 
15/08/2017; 163,17 
16/08/2017; 163,92 
17/08/2017; 163,51 
18/08/2017; 163,35 
21/08/2017; 163,63 
22/08/2017; 163,76 
23/08/2017; 164,17 
24/08/2017; 163,48 
25/08/2017; 164,06 
28/08/2017; 165,07 
29/08/2017; 165,23 
30/08/2017; 165,44 
31/08/2017; 166,76 
01/09/2017; 166,47 
05/09/2017; 167,57 
06/09/2017; 167,32 
07/09/2017; 168,38 
08/09/2017; 168,26 
11/09/2017; 167,79 
12/09/2017; 167,93 
13/09/2017; 167,33 
14/09/2017; 167,75 
15/09/2017; 167,40 
18/09/2017; 166,99 
19/09/2017; 167,00 
20/09/2017; 166,22 
21/09/2017; 165,32 
22/09/2017; 165,91 
25/09/2017; 166,62 
26/09/2017; 166,01 
27/09/2017; 165,45 
28/09/2017; 165,52 
29/09/2017; 165,27 
02/10/2017; 165,11 
03/10/2017; 165,44 
04/10/2017; 165,77 
05/10/2017; 165,85 
06/10/2017; 165,85 
09/10/2017; 166,11 
10/10/2017; 166,67 
11/10/2017; 167,10 
12/10/2017; 167,28 
13/10/2017; 167,90 
16/10/2017; 167,35 
17/10/2017; 166,84 
18/10/2017; 166,58 
19/10/2017; 167,02 
20/10/2017; 166,87 
23/10/2017; 166,58 
24/10/2017; 166,36 
25/10/2017; 165,81 
26/10/2017; 165,48 
27/10/2017; 166,77 
30/10/2017; 166,92 
31/10/2017; 166,92 
01/11/2017; 167,25 
02/11/2017; 167,52 
03/11/2017; 167,64 
06/11/2017; 168,38 
07/11/2017; 168,35 
08/11/2017; 168,54 
09/11/2017; 168,41 
10/11/2017; 167,37 
13/11/2017; 167,46 
14/11/2017; 167,52 
15/11/2017; 167,42 
16/11/2017; 167,83 
17/11/2017; 168,43 
20/11/2017; 167,63 
21/11/2017; 168,18 
22/11/2017; 168,95 
24/11/2017; 168,80 
27/11/2017; 168,89 
28/11/2017; 169,64 
29/11/2017; 168,90 
30/11/2017; 168,94 
01/12/2017; 169,36 
04/12/2017; 169,15 
05/12/2017; 168,70 
06/12/2017; 168,76 
07/12/2017; 168,12 
08/12/2017; 168,41 
11/12/2017; 168,30 
12/12/2017; 168,59 
13/12/2017; 169,23 
14/12/2017; 168,86 
15/12/2017; 169,41 
18/12/2017; 169,72 
19/12/2017; 169,01 
20/12/2017; 168,54 
21/12/2017; 169,08 
22/12/2017; 169,41 
26/12/2017; 169,79 
27/12/2017; 170,63 
28/12/2017; 171,08 
29/12/2017; 171,50 
02/01/2018; 172,30 
03/01/2018; 172,78 
04/01/2018; 173,39 
05/01/2018; 173,78 
08/01/2018; 173,71 
09/01/2018; 173,09 
10/01/2018; 173,05 
11/01/2018; 173,57 
12/01/2018; 174,83 
16/01/2018; 174,91 
17/01/2018; 175,01 
18/01/2018; 174,63 
19/01/2018; 174,83 
22/01/2018; 175,30 
23/01/2018; 175,92 
24/01/2018; 176,41 
25/01/2018; 176,39 
26/01/2018; 177,00 
29/01/2018; 175,88 
30/01/2018; 174,68 
31/01/2018; 175,46 
01/02/2018; 174,64 
02/02/2018; 172,60 
05/02/2018; 170,90 
06/02/2018; 170,64 
07/02/2018; 169,93 
08/02/2018; 168,77 
09/02/2018; 168,62 
12/02/2018; 169,22 
13/02/2018; 169,66 
14/02/2018; 170,70 
15/02/2018; 171,10 
16/02/2018; 171,19 
20/02/2018; 170,27 
21/02/2018; 169,48 
22/02/2018; 169,86 
23/02/2018; 170,70 
26/02/2018; 171,25 
27/02/2018; 170,14 
28/02/2018; 170,05 
01/03/2018; 170,04 
02/03/2018; 170,27 
05/03/2018; 170,35 
06/03/2018; 170,89 
07/03/2018; 170,54 
08/03/2018; 170,70 
09/03/2018; 170,96 
12/03/2018; 171,02 
13/03/2018; 171,07 
14/03/2018; 171,19 
15/03/2018; 170,80 
16/03/2018; 170,34 
19/03/2018; 169,91 
20/03/2018; 169,41 
21/03/2018; 170,73 
22/03/2018; 170,30 
23/03/2018; 170,32 
26/03/2018; 171,03 
27/03/2018; 171,00 
28/03/2018; 170,23 
29/03/2018; 170,99 
02/04/2018; 170,97 
03/04/2018; 170,80 
04/04/2018; 171,02 
05/04/2018; 170,40 
06/04/2018; 170,85 
09/04/2018; 171,07 
10/04/2018; 171,54 
11/04/2018; 172,37 
12/04/2018; 171,63 
13/04/2018; 172,17 
16/04/2018; 172,27 
17/04/2018; 172,90 
18/04/2018; 172,56 
19/04/2018; 171,97 
20/04/2018; 170,63 
23/04/2018; 170,10 
24/04/2018; 169,46 
25/04/2018; 168,89 
26/04/2018; 169,47 
27/04/2018; 170,31 
30/04/2018; 169,75 
01/05/2018; 168,69 
02/05/2018; 168,65 
03/05/2018; 169,04 
04/05/2018; 169,65 
07/05/2018; 169,78 
08/05/2018; 169,46 
09/05/2018; 169,54 
10/05/2018; 170,61 
11/05/2018; 170,62 
14/05/2018; 169,91 
15/05/2018; 168,13 
16/05/2018; 167,92 
17/05/2018; 167,64 
18/05/2018; 167,97 
21/05/2018; 168,28 
22/05/2018; 168,07 
23/05/2018; 168,68 
24/05/2018; 169,25 
25/05/2018; 169,20 
29/05/2018; 169,63 
30/05/2018; 169,96 
31/05/2018; 169,62 
01/06/2018; 169,34 
04/06/2018; 169,13 
05/06/2018; 169,77 
06/06/2018; 169,82 
07/06/2018; 170,25 
08/06/2018; 170,19 
11/06/2018; 170,34 
12/06/2018; 170,02 
13/06/2018; 169,99 
14/06/2018; 170,60 
15/06/2018; 169,30 
18/06/2018; 169,14 
19/06/2018; 169,04 
20/06/2018; 168,41 
21/06/2018; 168,26 
22/06/2018; 168,71 
25/06/2018; 167,79 
26/06/2018; 167,80 
27/06/2018; 167,58 
28/06/2018; 167,45 
29/06/2018; 167,78 
02/07/2018; 167,10 
03/07/2018; 167,87 
05/07/2018; 168,62 
06/07/2018; 169,19 
09/07/2018; 169,39 
10/07/2018; 169,20 
11/07/2018; 168,40 
12/07/2018; 168,92 
13/07/2018; 169,04 
16/07/2018; 168,47 
17/07/2018; 167,85 
18/07/2018; 167,68 
19/07/2018; 167,50 
20/07/2018; 167,37 
23/07/2018; 166,39 
24/07/2018; 166,74 
25/07/2018; 167,56 
26/07/2018; 166,81 
27/07/2018; 166,70 
30/07/2018; 166,20 
31/07/2018; 166,85 
01/08/2018; 165,75 
02/08/2018; 165,81 
03/08/2018; 166,53 
06/08/2018; 166,43 
07/08/2018; 166,51 
08/08/2018; 166,64 
09/08/2018; 166,84 
10/08/2018; 166,95 
13/08/2018; 165,83 
14/08/2018; 166,05 
15/08/2018; 165,10 
16/08/2018; 165,40 
17/08/2018; 166,06 
20/08/2018; 166,68 
21/08/2018; 166,81 
22/08/2018; 167,22 
23/08/2018; 166,86 
24/08/2018; 168,12 
27/08/2018; 168,44 
28/08/2018; 167,82 
29/08/2018; 168,28 
30/08/2018; 168,00 
31/08/2018; 167,75 
04/09/2018; 166,98 
05/09/2018; 166,77 
06/09/2018; 166,82 
07/09/2018; 166,09 
10/09/2018; 166,17 
11/09/2018; 166,04 
12/09/2018; 166,53 
13/09/2018; 166,49 
14/09/2018; 165,93 
17/09/2018; 165,81 
18/09/2018; 165,74 
19/09/2018; 165,77 
20/09/2018; 166,60 
21/09/2018; 166,17 
24/09/2018; 165,77 
25/09/2018; 165,71 
26/09/2018; 165,59 
27/09/2018; 165,41 
28/09/2018; 165,60 
01/10/2018; 165,14 
02/10/2018; 165,82 
03/10/2018; 164,90 
04/10/2018; 164,01 
05/10/2018; 163,31 
08/10/2018; 162,67 
09/10/2018; 162,99 
10/10/2018; 160,73 
11/10/2018; 160,58 
12/10/2018; 160,56 
15/10/2018; 160,71 
16/10/2018; 161,37 
17/10/2018; 160,92 
18/10/2018; 160,38 
19/10/2018; 160,22 
22/10/2018; 159,82 
23/10/2018; 159,97 
24/10/2018; 159,76 
25/10/2018; 159,41 
26/10/2018; 160,00 
29/10/2018; 159,41 
30/10/2018; 159,13 
31/10/2018; 158,71 
01/11/2018; 159,53 
02/11/2018; 158,85 
05/11/2018; 159,14 
06/11/2018; 159,10 
07/11/2018; 159,86 
08/11/2018; 159,43 
09/11/2018; 158,87 
12/11/2018; 158,21 
13/11/2018; 158,03 
14/11/2018; 158,29 
15/11/2018; 158,78 
16/11/2018; 159,95 
19/11/2018; 159,37 
20/11/2018; 158,53 
21/11/2018; 158,63 
23/11/2018; 158,12 
26/11/2018; 158,27 
27/11/2018; 157,55 
28/11/2018; 158,56 
29/11/2018; 159,65 
30/11/2018; 159,71 
03/12/2018; 160,64 
04/12/2018; 160,57 
06/12/2018; 160,53 
07/12/2018; 160,69 
10/12/2018; 160,10 
11/12/2018; 159,37 
12/12/2018; 159,40 
13/12/2018; 159,25 
14/12/2018; 158,57 
17/12/2018; 158,76 
18/12/2018; 159,21 
19/12/2018; 158,67 
20/12/2018; 158,89 
21/12/2018; 157,93 
24/12/2018; 158,08 
26/12/2018; 158,81 
27/12/2018; 159,42 
28/12/2018; 160,13 
31/12/2018; 160,47 
02/01/2019; 160,77 
03/01/2019; 161,84 
04/01/2019; 161,66 
07/01/2019; 161,92 
08/01/2019; 162,07 
09/01/2019; 162,78 
10/01/2019; 162,04 
11/01/2019; 162,60 
14/01/2019; 162,25 
15/01/2019; 162,23 
16/01/2019; 162,47 
17/01/2019; 162,40 
18/01/2019; 161,90 
22/01/2019; 161,86 
23/01/2019; 161,60 
24/01/2019; 161,77 
25/01/2019; 162,60 
28/01/2019; 162,36 
29/01/2019; 163,14 
30/01/2019; 164,82 
31/01/2019; 166,07 
01/02/2019; 165,46 
04/02/2019; 165,12 
05/02/2019; 165,52 
06/02/2019; 164,99 
07/02/2019; 165,06 
08/02/2019; 165,36 
11/02/2019; 164,73 
12/02/2019; 165,28 
13/02/2019; 165,08 
14/02/2019; 165,78 
15/02/2019; 166,52 
19/02/2019; 167,89 
20/02/2019; 167,88 
21/02/2019; 166,95 
22/02/2019; 167,71 
25/02/2019; 167,55 
26/02/2019; 167,79 
27/02/2019; 167,07 
28/02/2019; 166,46 
01/03/2019; 165,52 
04/03/2019; 165,43 
05/03/2019; 165,36 
06/03/2019; 165,25 
07/03/2019; 165,30 
08/03/2019; 165,88 
11/03/2019; 166,17 
12/03/2019; 166,94 
13/03/2019; 167,75 
14/03/2019; 167,08 
15/03/2019; 168,05 
18/03/2019; 168,16 
19/03/2019; 168,13 
20/03/2019; 169,41 
21/03/2019; 169,69 
22/03/2019; 169,29 
25/03/2019; 169,57 
26/03/2019; 169,32 
27/03/2019; 168,85 
28/03/2019; 168,32 
29/03/2019; 168,92 
01/04/2019; 168,58 
02/04/2019; 168,95 
03/04/2019; 168,40 
04/04/2019; 168,77 
05/04/2019; 169,11 
08/04/2019; 169,19 
09/04/2019; 169,39 
10/04/2019; 170,32 
11/04/2019; 169,16 
12/04/2019; 169,13 
15/04/2019; 169,03 
16/04/2019; 168,16 
17/04/2019; 167,88 
18/04/2019; 168,47 
22/04/2019; 168,28 
23/04/2019; 169,02 
24/04/2019; 169,58 
25/04/2019; 169,58 
26/04/2019; 170,57 
29/04/2019; 169,90 
30/04/2019; 170,35 
01/05/2019; 169,13 
02/05/2019; 168,15 
03/05/2019; 169,40 
06/05/2019; 169,39 
07/05/2019; 168,81 
08/05/2019; 168,28 
09/05/2019; 168,49 
10/05/2019; 169,10 
13/05/2019; 168,80 
14/05/2019; 169,20 
15/05/2019; 169,69 
16/05/2019; 169,29 
17/05/2019; 168,36 
20/05/2019; 167,82 
21/05/2019; 168,10 
22/05/2019; 167,95 
23/05/2019; 168,32 
24/05/2019; 168,74 
28/05/2019; 168,15 
29/05/2019; 168,19 
30/05/2019; 169,27 
31/05/2019; 170,70 
03/06/2019; 171,69 
04/06/2019; 172,31 
05/06/2019; 172,88 
06/06/2019; 173,19 
07/06/2019; 174,38 
10/06/2019; 173,10 
11/06/2019; 172,85 
12/06/2019; 173,09 
13/06/2019; 173,58 
14/06/2019; 173,31 
17/06/2019; 172,99 
18/06/2019; 174,25 
19/06/2019; 175,51 
20/06/2019; 177,91 
21/06/2019; 177,66 
24/06/2019; 178,21 
25/06/2019; 177,78 
26/06/2019; 177,36 
27/06/2019; 177,62 
28/06/2019; 177,92 
01/07/2019; 177,21 
02/07/2019; 178,13 
03/07/2019; 178,81 
05/07/2019; 178,04 
08/07/2019; 177,59 
09/07/2019; 177,86 
10/07/2019; 178,75 
11/07/2019; 178,19 
12/07/2019; 178,78 
15/07/2019; 179,06 
16/07/2019; 178,41 
17/07/2019; 178,86 
18/07/2019; 179,75 
19/07/2019; 178,77 
22/07/2019; 178,88 
23/07/2019; 179,04 
24/07/2019; 179,46 
25/07/2019; 178,75 
26/07/2019; 179,04 
29/07/2019; 178,99 
30/07/2019; 179,16 
31/07/2019; 178,35 
01/08/2019; 179,11 
02/08/2019; 178,68 
05/08/2019; 177,99 
06/08/2019; 179,58 
07/08/2019; 180,23 
08/08/2019; 181,46 
09/08/2019; 180,93 
12/08/2019; 181,39 
13/08/2019; 181,44 
14/08/2019; 180,96 
15/08/2019; 181,95 
16/08/2019; 181,66 
19/08/2019; 180,98 
20/08/2019; 181,24 
21/08/2019; 181,20 
22/08/2019; 180,94 
23/08/2019; 181,82 
26/08/2019; 181,97 
27/08/2019; 182,97 
28/08/2019; 183,38 
29/08/2019; 183,58 
30/08/2019; 182,85 
03/09/2019; 183,01 
04/09/2019; 184,08 
05/09/2019; 182,68 
06/09/2019; 182,45 
09/09/2019; 181,53 
10/09/2019; 180,27 
11/09/2019; 180,62 
12/09/2019; 180,72 
13/09/2019; 179,58 
16/09/2019; 180,59 
17/09/2019; 180,91 
18/09/2019; 180,32 
19/09/2019; 180,71 
20/09/2019; 181,58 
23/09/2019; 181,95 
24/09/2019; 182,07 
25/09/2019; 180,89 
26/09/2019; 180,84 
27/09/2019; 180,18 
30/09/2019; 179,81 
01/10/2019; 179,61 
02/10/2019; 179,16 
03/10/2019; 180,18 
04/10/2019; 181,23 
07/10/2019; 180,27 
08/10/2019; 179,86 
09/10/2019; 180,03 
10/10/2019; 179,51 
11/10/2019; 179,27 
14/10/2019; 179,58 
15/10/2019; 179,21 
16/10/2019; 179,62 
17/10/2019; 180,00 
18/10/2019; 179,95 
21/10/2019; 179,53 
22/10/2019; 179,96 
23/10/2019; 180,33 
24/10/2019; 180,89 
25/10/2019; 181,25 
28/10/2019; 180,25 
29/10/2019; 179,66 
30/10/2019; 180,70 
31/10/2019; 181,60 
